chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,full_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,web_name_2,Team,key,pos,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type
,,207189,0,0,0,0,0,3,0,,0,Sander,Sander Berge,0,360,FALSE,,,50,207189.jpg,0,Berge,0.6,FALSE,,a,15,49,40,0,0,0,0,0,8,Berge,Berge,Sheffield Utd,Berge Sheffield Utd,M,943,1,1,4,11,0,0,0,0,0,0,3,147,152.4,66,82,30.3,285,121,259,133,247,124,291,128
,,195851,0,0,0,0,0,3,0,,0,Scott,Scott McTominay,0,309,FALSE,,,50,195851.jpg,0,McTominay,0.2,FALSE,,a,13,1,74,0,0,0,0,0,14.8,McTominay,McTominay,Man Utd,McTominay Man Utd,M,1765,3,2,3,20,0,0,0,2,0,0,6,310,415.6,238.4,310,96.4,154,62,149,96,112,62,142,76
,,103123,0,0,0,0,0,4,0,,0,Sébastien,Sébastien Haller,0,441,FALSE,,,65,103123.jpg,0,Haller,0.6,FALSE,,a,19,21,102,0,0,0,0,0,15.7,Haller,Haller,West Ham,Haller West Ham,F,2259,7,3,5,41,0,0,0,1,0,0,11,327,450.4,354.5,1012,180.9,133,17,97,13,25,15,42,16
,,37572,0,0,0,0,0,4,0,,0,Sergio,Sergio Agüero,0,268,FALSE,,,105,37572.jpg,0,Agüero,4.8,FALSE,,a,12,43,132,0,0,0,0,0,12.6,Agüero,Agüero,Man City,Agüero Man City,F,1449,16,6,5,18,0,0,1,1,0,0,14,509,641.2,256.4,1188,208.2,61,10,138,19,16,11,29,11
,,128198,0,0,0,0,0,3,0,,0,Sofiane,Sofiane Boufal,0,372,FALSE,,,55,128198.jpg,0,Boufal,0.2,FALSE,,a,16,20,34,0,0,0,0,0,6.2,Boufal,Boufal,Southampton,Boufal Southampton,M,753,0,3,1,17,0,0,0,2,0,0,0,99,149.4,203.7,267,62,287,122,164,106,128,73,223,107
,,109345,0,0,0,0,0,3,0,,0,Solomon,Solomon March,0,65,FALSE,,,50,109345.jpg,0,March,0.1,FALSE,,a,3,36,38,0,0,0,0,0,7.6,March,March,Brighton,March Brighton,M,1139,0,1,4,15,0,0,0,2,0,0,3,129,189.4,239.6,274,70.4,266,114,148,95,125,71,194,97
,,61916,0,0,0,0,0,3,0,,0,Stefan,Stefan Johansen,0,174,FALSE,,,50,61916.jpg,0,Johansen,0.1,FALSE,,a,8,54,0,0,0,0,0,0,0,Johansen,Johansen,Fulham,Johansen Fulham,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,171,432,171,426,170,438,171
,,235382,0,0,0,0,0,3,0,,0,Steven,Steven Alzate,0,79,FALSE,,,45,235382.jpg,0,Alzate,0.4,FALSE,,a,3,36,33,0,0,0,0,0,7.3,Alzate,Alzate,Brighton,Alzate Brighton,M,1181,0,0,3,18,0,0,0,1,0,0,0,183,202,214.1,205,62.3,258,111,160,104,165,89,220,105
,,194252,0,0,0,0,0,3,0,,0,Steven,Steven Bergwijn,0,400,FALSE,,,75,194252.jpg,0,Bergwijn,0.9,FALSE,,a,17,6,43,0,0,0,0,0,5.7,Bergwijn,Bergwijn,Spurs,Bergwijn Spurs,M,699,3,1,2,9,0,0,0,2,0,0,5,141,174.2,187.3,147,50.8,274,118,170,109,200,104,251,117
,,91047,0,0,0,0,0,3,0,,0,Stuart,Stuart Armstrong,0,368,FALSE,,,55,91047.jpg,0,Armstrong,1.7,FALSE,,a,16,20,98,0,0,0,0,0,17.8,Armstrong,Armstrong,Southampton,Armstrong Southampton,M,1706,5,4,7,25,0,0,0,4,0,0,10,301,418.2,274.9,431,112.4,153,61,130,86,73,38,108,63
,,222677,0,0,0,0,0,3,0,,0,Tahith,Tahith Chong,0,316,FALSE,,,45,222677.jpg,0,Chong,0.1,FALSE,,a,13,1,3,0,0,0,0,0,0.7,Chong,Chong,Man Utd,Chong Man Utd,M,34,0,0,0,0,0,0,0,0,0,0,0,6,1.4,1.1,6,0.7,371,157,349,157,321,148,369,155
,,157882,0,0,0,0,0,3,0,,0,Takumi,Takumi Minamino,0,258,FALSE,,,65,157882.jpg,0,Minamino,0.2,FALSE,,a,11,14,11,0,0,0,0,0,1.7,Minamino,Minamino,Liverpool,Minamino Liverpool,M,241,0,0,0,2,0,0,0,0,0,0,0,20,17.4,29.9,85,12.7,353,145,301,145,245,122,331,142
,,173879,0,0,0,0,0,4,0,,0,Tammy,Tammy Abraham,0,118,FALSE,,,75,173879.jpg,0,Abraham,15.9,FALSE,,a,5,8,153,0,0,0,0,0,20.4,Abraham,Abraham,Chelsea,Abraham Chelsea,F,2206,15,6,7,34,1,0,0,2,0,0,20,461,659.6,283.2,1301,223.3,53,9,127,16,10,7,25,10
,,231372,0,0,0,0,0,3,0,,0,Tanguy,Tanguy Ndombele,0,405,FALSE,,,60,231372.jpg,0,Ndombele,0.3,FALSE,,a,17,6,45,0,0,0,0,0,7.5,Ndombele,Ndombele,Spurs,Ndombele Spurs,M,1002,2,2,1,17,0,0,0,3,0,0,2,220,274.2,194.8,122,59.2,217,91,168,108,215,111,228,111
,,20467,0,0,0,0,0,3,0,,0,Theo,Theo Walcott,0,148,FALSE,,,60,20467.jpg,0,Walcott,0.2,FALSE,,a,7,11,63,0,0,0,0,0,10.5,Walcott,Walcott,Everton,Walcott Everton,M,1281,2,4,4,19,0,0,0,1,0,0,1,186,225,289.1,521,103.7,248,105,123,81,62,31,126,68
,,165153,0,0,0,0,0,4,0,,0,Timo,Timo Werner,0,117,FALSE,,,95,165153.jpg,0,Werner,30,FALSE,,a,5,8,0,0,0,0,0,0,0,Werner,Werner,Chelsea,Werner Chelsea,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,61,476,61,476,61,476,61
,,76357,0,0,0,0,0,3,0,,0,Tom,Tom Cairney,0,175,FALSE,,,55,76357.jpg,0,Cairney,0.6,FALSE,,a,8,54,0,0,0,0,0,0,0,Cairney,Cairney,Fulham,Cairney Fulham,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,187,461,187,459,187,461,187
,,215439,0,0,0,0,0,3,0,,0,Tomas,Tomas Soucek,0,449,FALSE,,,50,215439.jpg,0,Soucek,13.1,FALSE,,a,19,21,41,0,0,0,0,0,8.2,Soucek,Soucek,West Ham,Soucek West Ham,M,1039,3,0,1,18,1,0,0,0,0,0,3,155,254.2,73.1,293,62.1,228,95,248,129,117,65,222,106
,,220394,0,0,0,0,0,3,0,,0,Tommy,Tommy Doyle,0,285,FALSE,,,45,220394.jpg,0,Doyle,0.1,FALSE,,a,12,43,1,0,0,0,0,0,0.2,Doyle,Doyle,Man City,Doyle Man City,M,15,0,0,0,0,0,0,0,0,0,0,0,3,3.8,2,7,1.3,366,153,341,154,317,147,366,153
,,173821,0,0,0,0,0,3,0,,0,Tyler,Tyler Roberts,0,206,FALSE,,,50,173821.jpg,0,Roberts,0.2,FALSE,,a,10,2,0,0,0,0,0,0,0,Roberts,Roberts,Leeds,Roberts Leeds,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,178,446,178,443,178,449,178
0,,213345,0,0,0,0,0,4,0,,0,Wesley,Wesley Moraes,0,48,FALSE,Knee injury - Unknown return date,2020-08-15T10:00:11.458856Z,60,213345.jpg,0,Moraes,0.1,FALSE,,i,2,7,67,0,0,0,0,0,11.2,Wesley,Wesley,Aston Villa,Moraes Aston Villa,F,1782,5,1,6,31,0,0,1,3,0,0,7,180,296.2,169.8,632,108.3,204,24,182,26,46,22,114,24
,,203341,0,0,0,0,0,3,0,,0,Wilfred,Wilfred Ndidi,0,236,FALSE,,,50,203341.jpg,0,Ndidi,0.6,FALSE,,a,9,13,85,0,0,0,0,0,17,Ndidi,Ndidi,Leicester,Ndidi Leicester,M,2671,2,1,12,32,0,0,0,6,0,0,5,443,611.6,254.4,205,107.2,65,18,139,90,166,90,119,66
,,82403,0,0,0,0,0,3,0,,0,Wilfried,Wilfried Zaha,0,141,FALSE,,,70,82403.jpg,0,Zaha,9.7,FALSE,,a,6,31,120,0,0,0,0,0,17.1,Zaha,Zaha,Crystal Palace,Zaha Crystal Palace,M,3279,4,6,9,46,0,0,0,5,0,0,4,337,572,588,1103,226.4,79,25,32,26,19,8,24,14
,,214466,0,0,0,0,0,3,0,,0,William,William Smallbone,0,379,FALSE,,,45,214466.jpg,0,Smallbone,0.9,FALSE,,a,16,20,24,0,0,0,0,0,5.3,Smallbone,Smallbone,Southampton,Smallbone Southampton,M,389,0,2,3,4,0,0,0,0,0,0,1,84,70.2,53.2,43,16.5,322,135,275,138,286,137,322,139
,,68312,0,0,0,0,0,3,0,,0,Xherdan,Xherdan Shaqiri,0,247,FALSE,,,65,68312.jpg,0,Shaqiri,0.2,FALSE,,a,11,14,15,0,0,0,0,0,2.3,Shaqiri,Shaqiri,Liverpool,Shaqiri Liverpool,M,181,1,0,1,2,0,0,0,0,0,0,0,54,47.8,51.6,37,13.7,334,139,277,139,290,138,327,140
,,196118,0,0,0,0,0,4,0,,0,Yoshinori,Yoshinori Muto,0,341,FALSE,,,50,196118.jpg,0,Muto,0.3,FALSE,,a,14,4,9,0,0,0,0,0,1.8,Muto,Muto,Newcastle,Muto Newcastle,F,207,0,0,0,7,0,0,0,0,0,0,0,25,12.6,15.4,12,3.7,357,48,320,48,313,49,352,49
,,166989,0,0,0,0,0,3,0,,0,Youri,Youri Tielemans,0,228,FALSE,,,65,166989.jpg,0,Tielemans,0.8,FALSE,,a,9,13,117,0,0,0,0,0,18,Tielemans,Tielemans,Leicester,Tielemans Leicester,M,2823,3,6,12,35,0,0,0,2,0,0,5,531,566.6,805.4,502,187.6,80,26,17,14,63,32,40,21
,,227127,0,0,0,0,0,3,0,,0,Yves,Yves Bissouma,0,76,FALSE,,,45,227127.jpg,0,Bissouma,1.9,FALSE,,a,3,36,39,0,0,0,0,0,8.7,Bissouma,Bissouma,Brighton,Bissouma Brighton,M,1253,1,0,4,18,0,0,0,4,0,0,0,207,238.8,110.6,101,45.1,238,100,216,122,231,117,263,119
